ymd,date,conNum,susNum,cureNum,deathNum,econNum,locAsymNum,locIncrNum,asymptomNum,conadd,cureadd,deathadd,susadd,asymptomadd,province
2020-09-30,09.30,365,0,358,6,1,,,1,0,0,0,0,0,hebei
2020-10-01,10.01,365,0,358,6,1,,,1,0,0,0,0,0,hebei
2020-10-02,10.02,365,0,358,6,1,,,1,0,0,0,0,0,hebei
2020-10-03,10.03,365,0,358,6,1,,,1,0,0,0,0,0,hebei
2020-10-04,10.04,365,0,358,6,1,,,1,0,0,0,0,0,hebei
2020-10-05,10.05,365,0,358,6,1,,,1,0,0,0,0,0,hebei
2020-10-06,10.06,365,0,358,6,1,,,1,0,0,0,0,0,hebei
2020-10-07,10.07,365,0,358,6,1,,,1,0,0,0,0,0,hebei
2020-10-08,10.08,365,0,358,6,1,,,0,0,0,0,0,-1,hebei
2020-10-09,10.09,365,0,358,6,1,,,0,0,0,0,0,0,hebei
2020-10-10,10.10,365,0,358,6,1,,,0,0,0,0,0,0,hebei
2020-10-11,10.11,367,0,358,6,3,,,8,2,0,0,0,8,hebei
2020-10-12,10.12,367,0,358,6,3,,,13,0,0,0,0,5,hebei
2020-10-13,10.13,367,0,358,6,3,,,13,0,0,0,0,0,hebei
2020-10-14,10.14,368,0,358,6,4,,,14,1,0,0,0,1,hebei
2020-10-15,10.15,368,0,358,6,4,,,14,0,0,0,0,0,hebei
2020-10-16,10.16,368,0,358,6,4,,,14,0,0,0,0,0,hebei
2020-10-17,10.17,368,0,358,6,4,,,14,0,0,0,0,0,hebei
2020-10-18,10.18,368,0,358,6,4,,,14,0,0,0,0,0,hebei
2020-10-19,10.19,368,0,358,6,4,,,14,0,0,0,0,0,hebei
2020-10-20,10.20,368,0,358,6,4,,,14,0,0,0,0,0,hebei
2020-10-21,10.21,368,0,358,6,4,,,15,0,0,0,0,1,hebei
2020-10-22,10.22,368,0,359,6,3,,,15,0,1,0,0,0,hebei
2020-10-23,10.23,368,0,359,6,3,,,15,0,0,0,0,0,hebei
2020-10-24,10.24,368,0,359,6,3,,,15,0,0,0,0,0,hebei
2020-10-25,10.25,369,0,359,6,4,,,8,1,0,0,0,-7,hebei
2020-10-26,10.26,371,0,359,6,6,,,14,2,0,0,0,6,hebei
2020-10-27,10.27,372,0,359,6,7,,,14,1,0,0,0,0,hebei
2020-10-28,10.28,372,0,359,6,7,,,15,0,0,0,0,1,hebei
2020-10-29,10.29,372,0,359,6,7,,,16,0,0,0,0,1,hebei
2020-10-30,10.30,372,0,359,6,7,,,16,0,0,0,0,0,hebei
2020-10-31,10.31,373,0,359,6,8,,,16,1,0,0,0,0,hebei
2020-11-01,11.01,373,0,359,6,8,,,16,0,0,0,0,0,hebei
2020-11-02,11.02,373,0,360,6,7,,,17,0,1,0,0,1,hebei
2020-11-03,11.03,373,0,360,6,7,,,17,0,0,0,0,0,hebei
2020-11-04,11.04,373,0,360,6,7,,,16,0,0,0,0,-1,hebei
2020-11-05,11.05,373,0,360,6,7,,,16,0,0,0,0,0,hebei
2020-11-06,11.06,373,0,360,6,7,,,15,0,0,0,0,-1,hebei
2020-11-07,11.07,373,0,361,6,6,,,15,0,1,0,0,0,hebei
2020-11-08,11.08,373,0,361,6,6,,,13,0,0,0,0,-2,hebei
2020-11-09,11.09,373,0,361,6,6,,,8,0,0,0,0,-5,hebei
2020-11-10,11.10,373,0,361,6,6,,,8,0,0,0,0,0,hebei
2020-11-11,11.11,373,0,361,6,6,,,8,0,0,0,0,0,hebei
2020-11-12,11.12,373,0,361,6,6,,,7,0,0,0,0,-1,hebei
2020-11-13,11.13,373,0,362,6,5,,,7,0,1,0,0,0,hebei
2020-11-14,11.14,373,0,362,6,5,,,6,0,0,0,0,-1,hebei
2020-11-15,11.15,373,0,362,6,5,,,4,0,0,0,0,-2,hebei
2020-11-16,11.16,373,0,363,6,4,,,4,0,1,0,0,0,hebei
2020-11-17,11.17,373,0,363,6,4,,,4,0,0,0,0,0,hebei
2020-11-18,11.18,373,0,363,6,4,,,4,0,0,0,0,0,hebei
2020-11-19,11.19,373,0,363,6,4,,,4,0,0,0,0,0,hebei
2020-11-20,11.20,373,0,363,6,4,,,4,0,0,0,0,0,hebei
2020-11-21,11.21,373,0,363,6,4,,,4,0,0,0,0,0,hebei
2020-11-22,11.22,373,0,365,6,2,,,3,0,2,0,0,-1,hebei
2020-11-23,11.23,373,0,366,6,1,,,3,0,1,0,0,0,hebei
2020-11-24,11.24,373,0,366,6,1,,,3,0,0,0,0,0,hebei
2020-11-25,11.25,373,0,366,6,1,,,3,0,0,0,0,0,hebei
2020-11-26,11.26,373,0,366,6,1,,,3,0,0,0,0,0,hebei
2020-11-27,11.27,373,0,366,6,1,,,3,0,0,0,0,0,hebei
2020-11-28,11.28,373,0,366,6,1,,,3,0,0,0,0,0,hebei
2020-11-29,11.29,373,0,366,6,1,,,3,0,0,0,0,0,hebei
2020-11-30,11.30,373,0,366,6,1,,,3,0,0,0,0,0,hebei
2020-12-01,12.01,373,0,366,6,1,,,3,0,0,0,0,0,hebei
2020-12-02,12.02,373,0,366,6,1,,,3,0,0,0,0,0,hebei
2020-12-03,12.03,373,0,366,6,1,,,3,0,0,0,0,0,hebei
2020-12-04,12.04,373,0,366,6,1,,,3,0,0,0,0,0,hebei
2020-12-05,12.05,373,0,366,6,1,,,3,0,0,0,0,0,hebei
2020-12-06,12.06,373,0,367,6,0,,,3,0,1,0,0,0,hebei
2020-12-07,12.07,373,0,367,6,0,,,3,0,0,0,0,0,hebei
2020-12-08,12.08,373,0,367,6,0,,,1,0,0,0,0,-2,hebei
2020-12-09,12.09,373,0,367,6,0,,,1,0,0,0,0,0,hebei
2020-12-10,12.10,373,0,367,6,0,,,1,0,0,0,0,0,hebei
2020-12-11,12.11,373,0,367,6,0,,,0,0,0,0,0,-1,hebei
2020-12-12,12.12,373,0,367,6,0,,,0,0,0,0,0,0,hebei
2020-12-13,12.13,373,0,367,6,0,,,0,0,0,0,0,0,hebei
2020-12-14,12.14,373,0,367,6,0,,,0,0,0,0,0,0,hebei
2020-12-15,12.15,373,0,367,6,0,,,0,0,0,0,0,0,hebei
2020-12-16,12.16,373,0,367,6,0,,,0,0,0,0,0,0,hebei
2020-12-17,12.17,373,0,367,6,0,,,0,0,0,0,0,0,hebei
2020-12-18,12.18,373,0,367,6,0,,,1,0,0,0,0,1,hebei
2020-12-19,12.19,373,0,367,6,0,,,1,0,0,0,0,0,hebei
